seq,source_file,statement_from,statement_to,date,value_date,narration,reference,direction,withdrawal,deposit,amount,closing_balance,categories,is_recurring,recurring_key
870,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-17,2025-02-17,FD BKD FOR R M HASNANI AND ASSO 50301115 473140 -R M HASNANI AND ASSO,000000000000000,Payment,115171.48,0.0,115171.48,125000.0,FD Deposit/Withdrawal; High Transaction; Recurring Transaction,Yes,FD BKD FOR R M HASNANI AND ASSO
871,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-18,2025-02-18,UPI-VIKRAM DUDHARAM PAWA-MUKESH4444@OKHD FCBANK-HDFC0001787-100208132810-ITR RETU RN FILE P,0000100208132810,Receipt,0.0,700.0,700.0,125700.0,UPI; Recurring Transaction,Yes,VIKRAM DUDHARAM PAWA
872,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-18,2025-02-18,UPI-VIKRAM DUDHARAM PAWA-MUKESH4444@OKHD FCBANK-HDFC0001787-100219449519-ITR FILI NG PAYMENT,0000100219449519,Receipt,0.0,17000.0,17000.0,142700.0,UPI; Recurring Transaction,Yes,VIKRAM DUDHARAM PAWA
873,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-18,2025-02-18,GST/BANK REFERENCE NO: R2504961246555/CI N NO: HDFC25022700391171,0250218270035464,Payment,65393.0,0.0,65393.0,77307.0,Recurring Transaction,Yes,BANK REFERENCE NO R
874,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-20,2025-02-20,IMPS-505111138070-VINAYAK TUKARAM KAP FU TURE PRINNT-BACB-XXXXXXXXXXX8622-R M RAJ WANI NAYLON STAMPS PMT,0000505111138070,Payment,320.0,0.0,320.0,76987.0,PPF/PF interest/contribution; Recurring Transaction,Yes,VINAYAK TUKARAM KAP FU TURE PRINNT
875,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-20,2025-02-20,IMPS-505111137210-VINAYAK TUKARAM KAP FU TURE PRINNT-BACB-XXXXXXXXXXX8622-R M RAJ WANI LETTER HEAD PRINTS PMT (QTY 1000),0000505111137210,Payment,2000.0,0.0,2000.0,74987.0,PPF/PF interest/contribution; Recurring Transaction,Yes,VINAYAK TUKARAM KAP FU TURE PRINNT
876,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-24,2025-02-24,IMPS-505514188674-KULDEEP PAL-ICIC-XXXXX XXX9790-512 GB HARD DISK PMT,0000505514188674,Payment,9000.0,0.0,9000.0,65987.0,Other,No,KULDEEP PAL
877,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-24,2025-02-25,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) : SKYLINE SHELTERS :BASSEIN CATHOLIC CO- OPERATIVE BANK LTD,0000000000000205,Receipt,0.0,17700.0,17700.0,83687.0,LIC; Recurring Transaction,Yes,CHQ DEP MICR
878,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-24,2025-02-25,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : SKYLINE SHELTERS :BASSEIN CATHOLIC CO- OPERATIVE BANK LTD,0000000000000203,Receipt,0.0,177000.0,177000.0,260687.0,LIC; High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
879,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-25,2025-02-25,IMPS-505609176340-PRAKASH COMPUTERS-HDFC -XXXXXXXXXX7262-INV NO G001714 PMT MOUSE,0000505609176340,Payment,500.0,0.0,500.0,260187.0,Recurring Transaction,Yes,PRAKASH COMPUTERS
880,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-25,2025-02-25,SI HGAGP0317E0324722037 MSEDCL -25/02/25,000000000000000,Payment,9500.0,0.0,9500.0,250687.0,Recurring Transaction,Yes,SI HGAGPE MSEDCL
881,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-25,2025-02-25,SI HGAGP06AED0316150059 MSEDCL -25/02/25,000000000000000,Payment,6550.0,0.0,6550.0,244137.0,Other,No,SI HGAGPAED MSEDCL
882,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-25,2025-02-25,CBDT/BANK REFERENCE NO:K2505630817391/CI N NO:25022500054487HDFC/ONLINE,0250225140005753,Payment,4800.0,0.0,4800.0,239337.0,Recurring Transaction,Yes,BANK REFERENCE NOK
883,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-27,2025-02-28,CHQ DEP MICR 08-MUM CLG - MICR CLG - MUM : SKYLINE SHELTERS :BASSEIN CATHOLIC CO- OPERATIVE BANK LTD,0000000000000204,Receipt,0.0,177000.0,177000.0,416337.0,LIC; High Transaction; Recurring Transaction,Yes,CHQ DEP MICR
884,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-02-27,2025-02-27,IMPS-505817189848-PREMIUM LIFESTYLE AND FASHION INDIA PVT-HDFC-XXXXXXXXXX9659-VA CCUM CLEANER PURCHASE,0000505817189848,Payment,65900.0,0.0,65900.0,350437.0,EMI,No,PREMIUM LIFESTYLE AND FASHION INDIA PVT
885,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-02,2025-03-02,UPI SETTLEMENT -WW8951- 02/03/25,000000000000000,Receipt,0.0,40000.0,40000.0,390437.0,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
886,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-03,2025-03-03,IMPS-506217115536-RAJNI DHIRAJ WAGHELA-M AHB-XXXXXXX9715-FEB MONTH SALARY,0000506217115536,Payment,2500.0,0.0,2500.0,387937.0,Salary; Recurring Transaction,Yes,RAJNI DHIRAJ WAGHELA
887,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-03,2025-03-03,UPI-CRED CLUB-CRED.CLUB@AXISB-UTIB000011 4-542887623443-PAYMENT ON CRED,0000542887623443,Payment,37235.13,0.0,37235.13,350701.87,UPI,No,CRED CLUB
888,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-03,2025-03-03,FD BKD FOR R M HASNANI AND ASSO 50301122 608437 -R M HASNANI AND ASSO,000000000000000,Payment,250701.87,0.0,250701.87,100000.0,FD Deposit/Withdrawal; High Transaction; Recurring Transaction,Yes,FD BKD FOR R M HASNANI AND ASSO
889,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-04,2025-03-04,CC 000463918XXXXXX8920 AUTOPAY SI-TAD,0000000648215057,Payment,4.0,0.0,4.0,99996.0,Recurring Transaction,Yes,CC XXXXXX AUTOPAY SI
890,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-04,2025-03-04,CC 000463918XXXXXX9126 AUTOPAY SI-TAD,0000000648215058,Payment,14328.0,0.0,14328.0,85668.0,Recurring Transaction,Yes,CC XXXXXX AUTOPAY SI
891,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-04,2025-03-04,IMPS-506314155410-SNA INFOTECH PVT LTD-I CIC-XXXXXXXX9099-INV NO AMC/V275/24-25 P MT,0000506314155410,Payment,12538.0,0.0,12538.0,73130.0,Recurring Transaction,Yes,SNA INFOTECH PVT LTD
892,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-04,2025-03-04,IMPS-506314152404-ARIHANT ENTERPRISES-KK NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) BK-XXXXXXXXXX7716-INV NO 04252/24-25 PMT TEA COFFEE PMT,0000506314152404,Payment,3100.0,0.0,3100.0,70030.0,Recurring Transaction,Yes,ARIHANT ENTERPRISES
893,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-04,2025-03-04,GANESH GAIKWAD - CHQ PAID - VASAI - MUMB,0000000000000184,Payment,24756.0,0.0,24756.0,45274.0,Recurring Transaction,Yes,GANESH GAIKWAD
894,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-04,2025-03-04,CBDT/BANK REFERENCE NO:K2506330969599/CI N NO:25030400290261HDFC/ONLINE,0250304170018892,Payment,384.0,0.0,384.0,44890.0,Recurring Transaction,Yes,BANK REFERENCE NOK
895,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-04,2025-03-04,UPI-GODADDY INDIA DOMAIN-CCA.344812@ICIC I-ICIC0DC0099-506377492492-COLLECT-PAY-R EQUES,0000506377492492,Payment,4841.36,0.0,4841.36,40048.64,UPI,No,GODADDY INDIA DOMAIN
896,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-05,2025-03-05,IMPS-506414134647-RAMZAN HASNANI-CBIN-XX XXXX8422-ADVANCE POWER TDS PMT,0000506414134647,Payment,6000.0,0.0,6000.0,34048.64,Recurring Transaction,Yes,RAMZAN HASNANI
897,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-05,2025-03-05,IMPS-506414127873-RAMZAN HASNANI-CBIN-XX XXXX8422-ARCH DEVELOPERS TDS PMT,0000506414127873,Payment,8475.0,0.0,8475.0,25573.64,Recurring Transaction,Yes,RAMZAN HASNANI
898,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-05,2025-03-05,IMPS-506414134857-RAMZAN HASNANI-CBIN-XX XXXX8422-RAKHUMAI DEVELOPERS TDS PMT,0000506414134857,Payment,8475.0,0.0,8475.0,17098.64,Recurring Transaction,Yes,RAMZAN HASNANI
899,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-05,2025-03-05,IMPS-506414134970-RAMZAN HASNANI-CBIN-XX XXXX8422-SKYLINE SHELTOR,0000506414134970,Payment,30000.0,0.0,30000.0,-12901.36,Recurring Transaction,Yes,RAMZAN HASNANI
900,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-05,2025-03-05,ACH D- ARKA FINCAP LTD-NP281741109133199,0000005488559457,Payment,235573.0,0.0,235573.0,-248474.36,High Transaction; Recurring Transaction,Yes,ARKA FINCAP LTD
901,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-05,2025-03-05,IMPS-506417178181-WOODAPPLE SOFTWARE SOL UTIONS PVT LTD-ICIC-XXXXXXXX6472-ERPCA A DDITIONAL 10 USERS,0000506417178181,Payment,14160.0,0.0,14160.0,-262634.36,Recurring Transaction,Yes,WOODAPPLE SOFTWARE SOL UTIONS PVT LTD
902,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-05,SWEEP-IN CREDIT - 50301122608437,000000000000000,Receipt,0.0,12902.0,12902.0,-249732.36,Recurring Transaction,Yes,IN CREDIT
903,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-05,SWEEP-IN CREDIT - 50301122608437,000000000000000,Receipt,0.0,235573.0,235573.0,-14159.36,High Transaction; Recurring Transaction,Yes,IN CREDIT
904,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-05,SWEEP-IN CREDIT - 50301122608437,000000000000000,Receipt,0.0,2226.87,2226.87,-11932.49,Recurring Transaction,Yes,IN CREDIT
905,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-05,SWEEP-IN CREDIT - 50301115473140,000000000000000,Receipt,0.0,11933.0,11933.0,0.51,Recurring Transaction,Yes,IN CREDIT
906,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-05,INT. ON SWCR ON-50301115473140,000000000000000,Receipt,0.0,10.0,10.0,10.51,Recurring Transaction,Yes,INT ON SWCR ON
907,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-06,IMPS-506508147345-RAMZAN SIR-HDFC-XXXXXX XXXX1540-LOAN,0000506508147345,Payment,200000.0,0.0,200000.0,-199989.49,EMI; High Transaction,No,RAMZAN SIR
908,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-06,IMPS-506510154421-COMFORT ZONE-HDFC-XXXX XXXXXX6520-INV NO CZS-03-74 PMT AC REPAI RS,0000506510154421,Payment,13098.0,0.0,13098.0,-213087.49,Other,No,COMFORT ZONE
909,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-06,IMPS-506510151613-MSG C COMPUTERS-RATN-X XXXXXXXXXXX1577-INV NO 924 PMT TONNER NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),0000506510151613,Payment,1239.0,0.0,1239.0,-214326.49,Recurring Transaction,Yes,MSG C COMPUTERS
910,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-06,IMPS-506510159172-RAMZAN HASNANI-CBIN-XX XXXX8422-SNEHAL SAWANT TDS PMT,0000506510159172,Payment,10000.0,0.0,10000.0,-224326.49,Recurring Transaction,Yes,RAMZAN HASNANI
911,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-06,2025-03-06,IMPS-506513193092-SAI MILK CENTER-VVSB-X XXXXXXXXXX1891-FEB MONTH MILK PMT,0000506513193092,Payment,1972.0,0.0,1972.0,-226298.49,Recurring Transaction,Yes,SAI MILK CENTER
912,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,SWEEP-IN CREDIT - 50301115473140,000000000000000,Receipt,0.0,103238.48,103238.48,-123060.01,High Transaction; Recurring Transaction,Yes,IN CREDIT
913,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,INT. ON SWCR ON-50301115473140,000000000000000,Receipt,0.0,96.0,96.0,-122964.01,Recurring Transaction,Yes,INT ON SWCR ON
914,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,INT. ON SWCR ON-50301112141228,000000000000000,Receipt,0.0,127.0,127.0,-122837.01,Recurring Transaction,Yes,INT ON SWCR ON
915,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,SWEEP-IN CREDIT - 50301112141228,000000000000000,Receipt,0.0,96752.0,96752.0,-26085.01,Recurring Transaction,Yes,IN CREDIT
916,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,SWEEP-IN CREDIT - 50301112141228,000000000000000,Receipt,0.0,13098.0,13098.0,-12987.01,Recurring Transaction,Yes,IN CREDIT
917,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,INT. ON SWCR ON-50301112141228,000000000000000,Receipt,0.0,17.0,17.0,-12970.01,Recurring Transaction,Yes,INT ON SWCR ON
918,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,SWEEP-IN CREDIT - 50301112141228,000000000000000,Receipt,0.0,1239.0,1239.0,-11731.01,Recurring Transaction,Yes,IN CREDIT
919,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,INT. ON SWCR ON-50301112141228,000000000000000,Receipt,0.0,2.0,2.0,-11729.01,Recurring Transaction,Yes,INT ON SWCR ON
920,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,INT. ON SWCR ON-50301112141228,000000000000000,Receipt,0.0,13.0,13.0,-11716.01,Recurring Transaction,Yes,INT ON SWCR ON
921,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,SWEEP-IN CREDIT - 50301112141228,000000000000000,Receipt,0.0,10000.0,10000.0,-1716.01,Recurring Transaction,Yes,IN CREDIT
922,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,SWEEP-IN CREDIT - 50301112141228,000000000000000,Receipt,0.0,1717.0,1717.0,0.99,Recurring Transaction,Yes,IN CREDIT
923,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-06,INT. ON SWCR ON-50301112141228,000000000000000,Receipt,0.0,2.0,2.0,2.99,Recurring Transaction,Yes,INT ON SWCR ON
924,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-07,NEFT CR-UTIB0000454-MARIASELVI INDUSTRIE S (INDIA) PRIVATE LIMITED-R M HASNANI AN D ASSOCIATES-UTIBN62025030702085743,UTIBN62025030702085743,Receipt,0.0,4500.0,4500.0,4502.99,Recurring Transaction,Yes,MARIASELVI INDUSTRIE S INDIA PRIVATE LIM
925,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-07,SI HGAGP0DDEA0339696292 AIRTEL -07/03/25,000000000000000,Payment,3325.24,0.0,3325.24,1177.75,Other,No,SI HGAGPDDEA AIRTEL
926,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-07,UPI-NAMRATA PRAKASH SHAR-7972470996@YBL- HDFC0000408-101076893454-UPI,0000101076893454,Payment,1.0,0.0,1.0,1176.75,UPI,No,NAMRATA PRAKASH SHAR
927,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-07,50100418979788-TPT-TRANSFER-NAMRATA PRAK ASH SHARMA,0000000387677935,Payment,49999.0,0.0,49999.0,-48822.25,Other,No,NAMRATA PRAK ASH SHARMA
928,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-07,2025-03-07,FT - CR - 59200087900999 - SAMEER WINES,0000000000001542,Receipt,0.0,30000.0,30000.0,-18822.25,Recurring Transaction,Yes,SAMEER WINES
929,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-08,2025-03-07,SWEEP-IN CREDIT - 50301112141228,000000000000000,Receipt,0.0,18823.0,18823.0,0.75,Recurring Transaction,Yes,IN CREDIT
930,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-08,2025-03-07,INT. ON SWCR ON-50301112141228,000000000000000,Receipt,0.0,26.0,26.0,26.75,Recurring Transaction,Yes,INT ON SWCR ON
931,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-10,2025-03-10,R M HASNANI AND ASSOCIATES DR - 04082990 000042 - SALARY TRANSITORY ACCOUNT - 408,0000000000000226,Payment,131409.0,0.0,131409.0,-131382.25,Salary; High Transaction; Recurring Transaction,Yes,R M HASNANI AND ASSOCIATES DR
932,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-11,2025-03-10,INT. ON SWCR ON-50301112141228,000000000000000,Receipt,0.0,27.0,27.0,-131355.25,Recurring Transaction,Yes,INT ON SWCR ON
933,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-11,2025-03-10,SWEEP-IN CREDIT - 50301112141228 NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),000000000000000,Receipt,0.0,17472.62,17472.62,-113882.63,Recurring Transaction,Yes,IN CREDIT
934,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-11,2025-03-10,SWEEP-IN CREDIT - 50301108440345,000000000000000,Receipt,0.0,113883.0,113883.0,0.37,High Transaction; Recurring Transaction,Yes,IN CREDIT
935,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-11,2025-03-10,INT. ON SWCR ON-50301108440345,000000000000000,Receipt,0.0,273.0,273.0,273.37,Recurring Transaction,Yes,INT ON SWCR ON
936,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-11,2025-03-11,IMPS-507015173622-APOORVA CO OP HOUSING SOCIETY LTD-TDCB-XXXXXXXXXXX0318-SOCIETY CHARGES FLAT NO F/19A,0000507015173622,Payment,1365.0,0.0,1365.0,-1091.63,Recurring Transaction,Yes,APOORVA CO OP HOUSING SOCIETY LTD
937,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-11,2025-03-11,IMPS-507015175106-APOORVA CO OP HOUSING SOCIETY LTD-TDCB-XXXXXXXXXXX0318-SOCIETY CHARGES FLAT NO F/19,0000507015175106,Payment,1375.0,0.0,1375.0,-2466.63,Recurring Transaction,Yes,APOORVA CO OP HOUSING SOCIETY LTD
938,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-11,2025-03-11,IMPS-507015174970-MSG C COMPUTERS-RATN-X XXXXXXXXXXX1577-INV NO 937 PMT TONER,0000507015174970,Payment,885.0,0.0,885.0,-3351.63,Recurring Transaction,Yes,MSG C COMPUTERS
939,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-11,2025-03-11,NEFT CR-BACB0000006-RAKHUMAI DEVELOPERS- R M HASNANI AND ASSOCIATES-BACBN52025031 103097205,BACBN52025031103097205,Receipt,0.0,100000.0,100000.0,96648.37,High Transaction; Recurring Transaction,Yes,RAKHUMAI DEVELOPERS
940,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-11,2025-03-11,NEFT CR-BACB0000006-RAKHUMAI DEVELOPERS- R M HASNANI AND ASSOCIATES-BACBN52025031 103099898,BACBN52025031103099898,Receipt,0.0,8000.0,8000.0,104648.37,Recurring Transaction,Yes,RAKHUMAI DEVELOPERS
941,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-12,2025-03-12,IMPS-507111177961-EDUGUIDE-HDFC-XXXXXXXX XX3497-LOAN,0000507111177961,Payment,50000.0,0.0,50000.0,54648.37,EMI; Recurring Transaction,Yes,EDUGUIDE
942,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-12,2025-03-12,IMPS-507113502225-JIGEESHAAUTOSERVICE-BA RB-XXXXXXXXXX1502-JAN25MARCH25,0000507113502225,Receipt,0.0,47200.0,47200.0,101848.37,Other,No,JIGEESHAAUTOSERVICE
943,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-12,2025-03-12,BHREZQN0F314BK/EPFO,0000250715346183,Payment,26324.0,0.0,26324.0,75524.37,PPF/PF interest/contribution,No,BHREZQNFBK
944,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-12,2025-03-12,03525110125582/ESIC,0000250715348298,Payment,3841.0,0.0,3841.0,71683.37,Recurring Transaction,Yes,#/ESIC
945,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-13,2025-03-13,ME DC SI 514834XXXXXX3977 GOOGLEPLAY,0000000000543631,Payment,210.0,0.0,210.0,71473.37,Other,No,ME DC SI XXXXXX GOOGLEPLAY
946,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-13,2025-03-13,FT - CR - 50200052497641 - HARIA AGENCY,0000000000002262,Receipt,0.0,27000.0,27000.0,98473.37,Recurring Transaction,Yes,HARIA AGENCY
947,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-15,2025-03-15,QUARTERLY INTEREST CREDIT 50300525848577,3304220250315760,Receipt,0.0,163.0,163.0,98636.37,Recurring Transaction,Yes,QUARTERLY INTEREST CREDIT
948,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-15,2025-03-15,IMPS-507410148643-EDUGUIDE OVERSEAS STUD NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313) IES PVT LTD-HDFC-XXXXXXXXXX3497-LOAN REP AYMENT,0000507410148643,Receipt,0.0,400000.0,400000.0,498636.37,EMI; High Transaction,No,EDUGUIDE OVERSEAS STUD NEAR VARTAK SCHOO
949,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-15,2025-03-15,SI HGAGP0B0C40478120454 VI POST-15/03/25,000000000000000,Payment,1768.82,0.0,1768.82,496867.55,Other,No,SI HGAGPBC VI POST
950,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-15,2025-03-15,CBDT/BANK REFERENCE NO:K2507431948541/CI N NO:25031500048629HDFC/ONLINE,0250315100013076,Payment,150000.0,0.0,150000.0,346867.55,High Transaction; Recurring Transaction,Yes,BANK REFERENCE NOK
951,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-15,2025-03-15,CBDT/BANK REFERENCE NO:K2507431949690/CI N NO:25031500052658HDFC/ONLINE,0250315100016289,Payment,150000.0,0.0,150000.0,196867.55,High Transaction; Recurring Transaction,Yes,BANK REFERENCE NOK
952,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-15,2025-03-15,IMPS-507410148928-POOJA STATIONERY-SVCB- XXXXXXXXXXX0115-INV NO 2862 PMT STATIONE RY,0000507410148928,Payment,1229.0,0.0,1229.0,195638.55,Recurring Transaction,Yes,POOJA STATIONERY
953,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-15,2025-03-15,NEFT CR-UTIB0000454-MARIASELVI INDUSTRIE S (INDIA) PRIVATE LIMITED-R M HASNANI AN D ASSOCIATES-UTIBN62025031580649413,UTIBN62025031580649413,Receipt,0.0,400000.0,400000.0,595638.55,High Transaction; Recurring Transaction,Yes,MARIASELVI INDUSTRIE S INDIA PRIVATE LIM
954,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-17,2025-03-17,IMPS-507610129751-MARIASELVI INDUSTRIES PRIVATE LTD-UTIB-XXXXXXXXXXX4294-RETURN WRONGLY CREDITED,0000507610129751,Payment,400000.0,0.0,400000.0,195638.55,High Transaction,No,MARIASELVI INDUSTRIES PRIVATE LTD
955,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-17,2025-03-17,IMPS-507615263623-SNEHAL SHAMSUNDAR SA-I BKL-XXXXXXXXXXXX9035-CA PAYMENT,0000507615263623,Receipt,0.0,108000.0,108000.0,303638.55,High Transaction; Recurring Transaction,Yes,SNEHAL SHAMSUNDAR SA
956,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-17,2025-03-17,IMPS-507617106673-MIT ONLINE OPC PRIVATE LIMITED-HDFC-XXXXXXXXXX9125-FEE WITH DS C,0000507617106673,Receipt,0.0,15340.0,15340.0,318978.55,Other,No,MIT ONLINE OPC PRIVATE LIMITED
957,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-17,2025-03-17,NEFT CR-PJSB0000020-GAURAV ENTERPRISES-R . M. HASNANI AND ASSOCIATES-PJSBN5202503 1700323328,PJSBN52025031700323328,Receipt,0.0,29500.0,29500.0,348478.55,Recurring Transaction,Yes,GAURAV ENTERPRISES
958,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-17,2025-03-17,FD BKD FOR R M HASNANI AND ASSO 50301129 572813 -R M HASNANI AND ASSO,000000000000000,Payment,248478.55,0.0,248478.55,100000.0,FD Deposit/Withdrawal; High Transaction; Recurring Transaction,Yes,FD BKD FOR R M HASNANI AND ASSO
959,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-18,2025-03-18,UPI SETTLEMENT -WW8951- 18/03/25,000000000000000,Receipt,0.0,8260.0,8260.0,108260.0,UPI; Recurring Transaction,Yes,UPI SETTLEMENT
960,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-18,2025-03-18,113687046630/CCAPLANETACCOUNTINGS NEAR VARTAK SCHOOL VASAI WEST Account Status : Regular Account Type : ASCENT CURRENT ACCOUNT (1313),0000250777319087,Payment,7965.0,0.0,7965.0,100295.0,Other,No,CCAPLANETACCOUNTINGS NEAR VARTAK SCHOOL 
961,Bank State fy 24-25.pdf,2024-04-01,2025-03-31,2025-03-18,2025-03-18,IMPS-507712186995-VIDIT NARSANA-SBIN-XXX XXXX2748-MIT ONLINE PVT LTD ROC,0000507712186995,Payment,7500.0,0.0,7500.0,92795.0,FD Deposit/Withdrawal; Recurring Transaction,Yes,VIDIT NARSANA
